"Row ID","Order ID","Order Date","Customer ID","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Price"
2198,"CA-2014-163013",11/28/2014,"BF-11080","Montgomery","Alabama",36116,"South","OFF-AR-10001954","Office Supplies","Art",14.67
2199,"CA-2015-135363",3/28/2015,"CK-12205","Philadelphia","Pennsylvania",19120,"East","OFF-PA-10003177","Office Supplies","Paper",15.55
2200,"CA-2015-135363",3/28/2015,"CK-12205","Philadelphia","Pennsylvania",19120,"East","OFF-PA-10000533","Office Supplies","Paper",5.23
2201,"US-2014-165659",6/1/2014,"LT-17110","Little Rock","Arkansas",72209,"South","FUR-FU-10001935","Furniture","Furnishings",22.20
2202,"US-2014-165659",6/1/2014,"LT-17110","Little Rock","Arkansas",72209,"South","TEC-PH-10002563","Technology","Phones",881.93
2203,"CA-2015-138002",9/6/2015,"BT-11305","Seattle","Washington",98103,"West","OFF-BI-10002160","Office Supplies","Binders",6.10
2204,"CA-2015-138002",9/6/2015,"BT-11305","Seattle","Washington",98103,"West","FUR-FU-10004748","Furniture","Furnishings",191.82
2205,"CA-2015-128860",6/29/2015,"SC-20725","Lancaster","Pennsylvania",17602,"East","FUR-FU-10001473","Furniture","Furnishings",20.10
2206,"CA-2016-164350",9/10/2016,"CG-12040","Bristol","Tennessee",37620,"South","OFF-AR-10000538","Office Supplies","Art",67.56
2207,"US-2014-103905",7/14/2014,"AW-10930","Aurora","Illinois",60505,"Central","OFF-BI-10001098","Office Supplies","Binders",29.93
2208,"US-2014-103905",7/14/2014,"AW-10930","Aurora","Illinois",60505,"Central","TEC-PH-10001552","Technology","Phones",38.27
2209,"CA-2015-129854",8/22/2015,"RB-19705","New York City","New York",10009,"East","OFF-AR-10000390","Office Supplies","Art",16.52
2210,"CA-2014-125556",11/14/2014,"ML-17410","Fairfield","Connecticut",6824,"East","TEC-PH-10001079","Technology","Phones",832.93
2211,"CA-2014-125556",11/14/2014,"ML-17410","Fairfield","Connecticut",6824,"East","OFF-BI-10003460","Office Supplies","Binders",43.80
2212,"CA-2016-162313",11/27/2016,"VB-21745","Lincoln Park","Michigan",48146,"Central","OFF-AP-10003842","Office Supplies","Appliances",167.29
2213,"CA-2017-107874",11/21/2017,"SW-20275","New York City","New York",10035,"East","FUR-FU-10003535","Furniture","Furnishings",27.42
2214,"CA-2017-129378",10/1/2017,"NS-18505","San Jose","California",95123,"West","OFF-BI-10002012","Office Supplies","Binders",1.44
2215,"CA-2017-129378",10/1/2017,"NS-18505","San Jose","California",95123,"West","OFF-BI-10001922","Office Supplies","Binders",61.78
2216,"CA-2017-129378",10/1/2017,"NS-18505","San Jose","California",95123,"West","OFF-AP-10000576","Office Supplies","Appliances",241.96
2217,"CA-2017-129378",10/1/2017,"NS-18505","San Jose","California",95123,"West","FUR-CH-10000553","Furniture","Chairs",108.61
2218,"CA-2014-151953",9/20/2014,"DB-13555","Jacksonville","Florida",32216,"South","OFF-AR-10003469","Office Supplies","Art",2.82
2219,"CA-2017-130841",7/28/2017,"MH-17620","San Francisco","California",94110,"West","OFF-BI-10000145","Office Supplies","Binders",9.98
2220,"CA-2017-130841",7/28/2017,"MH-17620","San Francisco","California",94110,"West","OFF-ST-10001580","Office Supplies","Storage",14.98
2221,"CA-2017-130841",7/28/2017,"MH-17620","San Francisco","California",94110,"West","TEC-PH-10001817","Technology","Phones",1145.60
2222,"CA-2015-131884",12/6/2015,"DK-13375","Marion","Ohio",43302,"East","TEC-PH-10001578","Technology","Phones",485.94
2223,"CA-2015-131884",12/6/2015,"DK-13375","Marion","Ohio",43302,"East","OFF-AR-10004078","Office Supplies","Art",37.38
2224,"CA-2015-131884",12/6/2015,"DK-13375","Marion","Ohio",43302,"East","FUR-CH-10004860","Furniture","Chairs",70.69
2225,"CA-2017-121909",7/31/2017,"EA-14035","Philadelphia","Pennsylvania",19134,"East","OFF-PA-10003790","Office Supplies","Paper",54.82
2226,"CA-2016-106383",3/19/2016,"BT-11440","Littleton","Colorado",80122,"West","FUR-BO-10002202","Furniture","Bookcases",72.29
2227,"CA-2017-130771",7/29/2017,"LA-16780","Austin","Texas",78745,"Central","OFF-FA-10003059","Office Supplies","Fasteners",2.90
2228,"CA-2017-130771",7/29/2017,"LA-16780","Austin","Texas",78745,"Central","TEC-PH-10002496","Technology","Phones",124.79
2229,"CA-2016-139157",10/1/2016,"GM-14680","New York City","New York",10024,"East","FUR-TA-10003238","Furniture","Tables",330.59
2230,"CA-2014-128055",3/31/2014,"AA-10315","San Francisco","California",94122,"West","OFF-BI-10004390","Office Supplies","Binders",673.57
2231,"CA-2014-128055",3/31/2014,"AA-10315","San Francisco","California",94122,"West","OFF-AP-10002765","Office Supplies","Appliances",52.98
2232,"CA-2017-157091",6/26/2017,"DB-13405","La Porte","Indiana",46350,"Central","FUR-FU-10000293","Furniture","Furnishings",526.45
2233,"CA-2017-132122",7/9/2017,"JH-15820","Chicago","Illinois",60610,"Central","OFF-ST-10003692","Office Supplies","Storage",228.92
2234,"CA-2015-123232",12/14/2015,"DJ-13630","Portland","Oregon",97206,"West","TEC-PH-10001051","Technology","Phones",319.97
2235,"CA-2017-104066",12/5/2017,"QJ-19255","Burlington","Vermont","05408","East","TEC-AC-10001013","Technology","Accessories",205.03
2236,"CA-2015-145849",9/15/2015,"CT-11995","Indianapolis","Indiana",46203,"Central","OFF-ST-10000025","Office Supplies","Storage",190.86
2237,"CA-2015-145849",9/15/2015,"CT-11995","Indianapolis","Indiana",46203,"Central","OFF-AR-10000817","Office Supplies","Art",24.32
2238,"CA-2016-122322",7/15/2016,"RH-19510","Provo","Utah",84604,"West","OFF-SU-10000952","Office Supplies","Supplies",44.40
2239,"CA-2017-166849",4/20/2017,"SJ-20125","Chicago","Illinois",60610,"Central","FUR-FU-10004597","Furniture","Furnishings",44.40
2240,"CA-2016-146633",11/15/2016,"TG-21310","Los Angeles","California",90049,"West","OFF-BI-10003527","Office Supplies","Binders",1016.79
2241,"CA-2016-146633",11/15/2016,"TG-21310","Los Angeles","California",90049,"West","OFF-BI-10002982","Office Supplies","Binders",38.14
2242,"US-2016-126893",11/26/2016,"CT-11995","Philadelphia","Pennsylvania",19134,"East","TEC-PH-10004165","Technology","Phones",494.98
2243,"CA-2017-103380",11/21/2017,"BF-11005","Pasadena","California",91104,"West","OFF-ST-10003442","Office Supplies","Storage",56.56
2244,"CA-2017-103380",11/21/2017,"BF-11005","Pasadena","California",91104,"West","OFF-AR-10003856","Office Supplies","Art",5.56
2245,"CA-2017-103380",11/21/2017,"BF-11005","Pasadena","California",91104,"West","OFF-FA-10004248","Office Supplies","Fasteners",9.02
2246,"CA-2017-103380",11/21/2017,"BF-11005","Pasadena","California",91104,"West","OFF-AP-10001492","Office Supplies","Appliances",8.62
2247,"CA-2017-103380",11/21/2017,"BF-11005","Pasadena","California",91104,"West","TEC-PH-10004165","Technology","Phones",659.98
2248,"CA-2015-116092",2/15/2015,"JM-16195","Los Angeles","California",90004,"West","OFF-PA-10004285","Office Supplies","Paper",13.36
2249,"CA-2015-116092",2/15/2015,"JM-16195","Los Angeles","California",90004,"West","OFF-BI-10001628","Office Supplies","Binders",41.72
2250,"CA-2015-116092",2/15/2015,"JM-16195","Los Angeles","California",90004,"West","OFF-BI-10000546","Office Supplies","Binders",11.52
2251,"CA-2015-116092",2/15/2015,"JM-16195","Los Angeles","California",90004,"West","OFF-AP-10001391","Office Supplies","Appliances",541.44
2252,"CA-2015-116092",2/15/2015,"JM-16195","Los Angeles","California",90004,"West","OFF-PA-10000477","Office Supplies","Paper",19.44
2253,"CA-2016-117849",4/15/2016,"JK-16120","San Diego","California",92105,"West","OFF-PA-10004327","Office Supplies","Paper",143.70
2254,"CA-2015-169201",9/28/2015,"HG-14965","San Francisco","California",94110,"West","OFF-AP-10000696","Office Supplies","Appliances",43.26
2255,"CA-2015-169201",9/28/2015,"HG-14965","San Francisco","California",94110,"West","OFF-AP-10002082","Office Supplies","Appliances",43.56
2256,"CA-2016-164091",9/17/2016,"LA-16780","Bangor","Maine",4401,"East","TEC-PH-10001944","Technology","Phones",437.85
2257,"CA-2016-164091",9/17/2016,"LA-16780","Bangor","Maine",4401,"East","FUR-FU-10004952","Furniture","Furnishings",109.48
2258,"CA-2017-105214",6/16/2017,"TS-21610","San Francisco","California",94122,"West","FUR-CH-10000015","Furniture","Chairs",1212.96
2259,"CA-2017-105214",6/16/2017,"TS-21610","San Francisco","California",94122,"West","OFF-PA-10001776","Office Supplies","Paper",18.54
2260,"CA-2015-117611",11/8/2015,"MZ-17335","San Diego","California",92024,"West","OFF-FA-10002280","Office Supplies","Fasteners",5.00
2261,"CA-2015-117611",11/8/2015,"MZ-17335","San Diego","California",92024,"West","TEC-AC-10002049","Technology","Accessories",371.97
2262,"US-2015-137960",12/18/2015,"MW-18220","New York City","New York",10035,"East","TEC-AC-10002253","Technology","Accessories",166.24
2263,"CA-2017-122994",2/6/2017,"MV-17485","Arlington","Virginia",22204,"South","FUR-BO-10004015","Furniture","Bookcases",359.97
2264,"CA-2016-131065",11/14/2016,"AA-10375","Atlanta","Georgia",30318,"South","TEC-AC-10004145","Technology","Accessories",499.98
2265,"CA-2016-131065",11/14/2016,"AA-10375","Atlanta","Georgia",30318,"South","OFF-PA-10002479","Office Supplies","Paper",5.28
2266,"CA-2016-131065",11/14/2016,"AA-10375","Atlanta","Georgia",30318,"South","OFF-BI-10004970","Office Supplies","Binders",8.26
2267,"CA-2017-149146",10/12/2017,"SM-20320","Monroe","North Carolina",28110,"South","OFF-PA-10003919","Office Supplies","Paper",7.97
2268,"CA-2017-137470",9/17/2017,"TP-21415","Seattle","Washington",98115,"West","OFF-PA-10002001","Office Supplies","Paper",12.96
2269,"CA-2017-105480",12/20/2017,"DK-13225","Rochester","New York",14609,"East","OFF-PA-10002787","Office Supplies","Paper",6.48
2270,"CA-2017-105480",12/20/2017,"DK-13225","Rochester","New York",14609,"East","OFF-BI-10003291","Office Supplies","Binders",6.98
2271,"CA-2017-164917",12/2/2017,"MK-17905","Miami","Florida",33180,"South","OFF-AR-10004344","Office Supplies","Art",47.96
2272,"CA-2015-102036",9/21/2015,"CS-12130","Seattle","Washington",98105,"West","OFF-ST-10003123","Office Supplies","Storage",199.74
2273,"CA-2015-142944",3/6/2015,"JL-15850","San Francisco","California",94122,"West","FUR-FU-10000308","Furniture","Furnishings",435.26
2274,"CA-2015-142944",3/6/2015,"JL-15850","San Francisco","California",94122,"West","TEC-CO-10003763","Technology","Copiers",1119.98
2275,"CA-2014-157882",10/3/2014,"AR-10405","Los Angeles","California",90036,"West","FUR-TA-10001866","Furniture","Tables",143.43
2276,"CA-2014-157882",10/3/2014,"AR-10405","Los Angeles","California",90036,"West","FUR-CH-10002774","Furniture","Chairs",122.35
2277,"CA-2014-104283",6/27/2014,"LM-17065","Southaven","Mississippi",38671,"South","OFF-ST-10004337","Office Supplies","Storage",306.20
2278,"CA-2014-104283",6/27/2014,"LM-17065","Southaven","Mississippi",38671,"South","FUR-TA-10001039","Furniture","Tables",85.98
2279,"CA-2014-104283",6/27/2014,"LM-17065","Southaven","Mississippi",38671,"South","TEC-AC-10000109","Technology","Accessories",223.96
2280,"CA-2017-142622",10/30/2017,"JK-15625","Seattle","Washington",98115,"West","FUR-CH-10003833","Furniture","Chairs",97.57
2281,"CA-2017-142622",10/30/2017,"JK-15625","Seattle","Washington",98115,"West","FUR-CH-10004289","Furniture","Chairs",614.27
2282,"CA-2017-142622",10/30/2017,"JK-15625","Seattle","Washington",98115,"West","FUR-BO-10004467","Furniture","Bookcases",199.98
2283,"CA-2016-132143",9/3/2016,"FM-14215","Middletown","Connecticut",6457,"East","OFF-PA-10002713","Office Supplies","Paper",48.16
2284,"CA-2015-153108",3/5/2015,"SF-20200","New Castle","Indiana",47362,"Central","TEC-PH-10001552","Technology","Phones",23.92
2285,"CA-2015-153108",3/5/2015,"SF-20200","New Castle","Indiana",47362,"Central","OFF-AP-10002222","Office Supplies","Appliances",60.69
2286,"CA-2016-112676",5/5/2016,"PJ-18835","Murfreesboro","Tennessee",37130,"South","OFF-PA-10003971","Office Supplies","Paper",14.35
2287,"CA-2017-165687",11/17/2017,"CS-12355","Salem","Virginia",24153,"South","OFF-AP-10004036","Office Supplies","Appliances",35.04
2288,"US-2017-112928",6/1/2017,"BB-10990","Toledo","Ohio",43615,"East","OFF-AP-10002287","Office Supplies","Appliances",17.48
2289,"CA-2017-143343",6/10/2017,"BW-11200","Los Angeles","California",90032,"West","OFF-AR-10002375","Office Supplies","Art",16.40
2290,"CA-2017-115154",1/8/2017,"RS-19420","Seattle","Washington",98115,"West","FUR-TA-10001950","Furniture","Tables",892.98
2291,"CA-2015-149342",4/20/2015,"TS-21160","Columbus","Georgia",31907,"South","TEC-PH-10001557","Technology","Phones",287.97
2292,"CA-2015-149342",4/20/2015,"TS-21160","Columbus","Georgia",31907,"South","FUR-FU-10002937","Furniture","Furnishings",595.38
2293,"CA-2015-149342",4/20/2015,"TS-21160","Columbus","Georgia",31907,"South","OFF-PA-10001166","Office Supplies","Paper",12.96
2294,"CA-2015-130995",11/1/2015,"QJ-19255","New York City","New York",10009,"East","TEC-PH-10000347","Technology","Phones",4.95
2295,"CA-2017-127929",12/23/2017,"FM-14215","Middletown","Connecticut",6457,"East","FUR-FU-10003708","Furniture","Furnishings",181.95
2296,"CA-2015-113145",11/1/2015,"VD-21670","New York City","New York",10011,"East","OFF-PA-10002659","Office Supplies","Paper",13.52
2297,"CA-2015-113145",11/1/2015,"VD-21670","New York City","New York",10011,"East","FUR-FU-10000965","Furniture","Furnishings",259.70
2298,"CA-2015-113145",11/1/2015,"VD-21670","New York City","New York",10011,"East","TEC-PH-10001527","Technology","Phones",42.95
2299,"CA-2015-113145",11/1/2015,"VD-21670","New York City","New York",10011,"East","TEC-AC-10001838","Technology","Accessories",1399.93
2300,"CA-2015-113145",11/1/2015,"VD-21670","New York City","New York",10011,"East","TEC-PH-10002597","Technology","Phones",503.96
2301,"CA-2014-162362",11/14/2014,"JL-15505","Midland","Michigan",48640,"Central","OFF-BI-10000756","Office Supplies","Binders",12.72
2302,"CA-2014-162362",11/14/2014,"JL-15505","Midland","Michigan",48640,"Central","OFF-BI-10000546","Office Supplies","Binders",11.52
2303,"CA-2016-106558",1/17/2016,"DL-13495","Columbus","Georgia",31907,"South","TEC-AC-10001142","Technology","Accessories",316.00
2304,"CA-2017-157931",9/17/2017,"MO-17800","Roswell","Georgia",30076,"South","FUR-CH-10000785","Furniture","Chairs",723.92
2305,"CA-2017-157931",9/17/2017,"MO-17800","Roswell","Georgia",30076,"South","OFF-PA-10000474","Office Supplies","Paper",106.32
2306,"CA-2016-115574",12/23/2016,"BP-11185","Chicago","Illinois",60623,"Central","FUR-BO-10003441","Furniture","Bookcases",141.37
2307,"CA-2015-160794",8/6/2015,"MS-17980","Houston","Texas",77041,"Central","OFF-PA-10004156","Office Supplies","Paper",27.22
2308,"CA-2017-116225",11/5/2017,"SV-20935","New York City","New York",10009,"East","TEC-AC-10001432","Technology","Accessories",390.75
2309,"US-2017-120418",6/11/2017,"BC-11125","Peoria","Arizona",85345,"West","FUR-CH-10001394","Furniture","Chairs",280.79
2310,"US-2017-120418",6/11/2017,"BC-11125","Peoria","Arizona",85345,"West","OFF-ST-10002370","Office Supplies","Storage",68.45
2311,"US-2017-120418",6/11/2017,"BC-11125","Peoria","Arizona",85345,"West","OFF-AR-10002956","Office Supplies","Art",88.04
2312,"US-2017-120418",6/11/2017,"BC-11125","Peoria","Arizona",85345,"West","OFF-AR-10001955","Office Supplies","Art",15.87
2313,"US-2017-120418",6/11/2017,"BC-11125","Peoria","Arizona",85345,"West","OFF-ST-10001809","Office Supplies","Storage",215.59
2314,"CA-2017-122035",7/20/2017,"EM-13825","Sioux Falls","South Dakota",57103,"Central","OFF-LA-10004093","Office Supplies","Labels",14.62
2315,"CA-2017-122035",7/20/2017,"EM-13825","Sioux Falls","South Dakota",57103,"Central","OFF-AP-10002118","Office Supplies","Appliances",416.32
2316,"CA-2017-122035",7/20/2017,"EM-13825","Sioux Falls","South Dakota",57103,"Central","OFF-BI-10000404","Office Supplies","Binders",43.00
2317,"CA-2017-122035",7/20/2017,"EM-13825","Sioux Falls","South Dakota",57103,"Central","FUR-CH-10003833","Furniture","Chairs",182.94
2318,"CA-2017-122035",7/20/2017,"EM-13825","Sioux Falls","South Dakota",57103,"Central","OFF-BI-10002072","Office Supplies","Binders",60.83
2319,"CA-2017-122035",7/20/2017,"EM-13825","Sioux Falls","South Dakota",57103,"Central","TEC-AC-10003095","Technology","Accessories",389.97
2320,"CA-2015-117828",12/23/2015,"BD-11500","Richmond","Virginia",23223,"South","OFF-AP-10001563","Office Supplies","Appliances",194.32
2321,"CA-2017-165491",3/20/2017,"HW-14935","Seattle","Washington",98115,"West","TEC-AC-10000358","Technology","Accessories",265.93
2322,"CA-2015-109470",12/31/2015,"KC-16255","Henderson","Kentucky",42420,"South","OFF-BI-10004492","Office Supplies","Binders",94.74
2323,"CA-2015-109470",12/31/2015,"KC-16255","Henderson","Kentucky",42420,"South","OFF-BI-10001072","Office Supplies","Binders",60.64
2324,"CA-2015-109470",12/31/2015,"KC-16255","Henderson","Kentucky",42420,"South","OFF-BI-10003707","Office Supplies","Binders",76.30
2325,"CA-2015-109470",12/31/2015,"KC-16255","Henderson","Kentucky",42420,"South","OFF-BI-10000977","Office Supplies","Binders",364.80
2326,"CA-2015-105102",9/15/2015,"BM-11575","New York City","New York",10035,"East","OFF-BI-10002082","Office Supplies","Binders",79.87
2327,"CA-2015-105102",9/15/2015,"BM-11575","New York City","New York",10035,"East","FUR-BO-10004709","Furniture","Bookcases",46.38
2328,"CA-2015-105102",9/15/2015,"BM-11575","New York City","New York",10035,"East","OFF-PA-10002365","Office Supplies","Paper",12.96
2329,"CA-2017-138422",9/23/2017,"KN-16705","Fort Collins","Colorado",80525,"West","OFF-EN-10004147","Office Supplies","Envelopes",14.35
2330,"US-2015-147739",12/25/2015,"JD-16150","Philadelphia","Pennsylvania",19140,"East","FUR-FU-10001468","Furniture","Furnishings",547.14
2331,"CA-2016-155187",9/24/2016,"LA-16780","Los Angeles","California",90004,"West","OFF-ST-10000642","Office Supplies","Storage",41.96
2332,"CA-2016-155187",9/24/2016,"LA-16780","Los Angeles","California",90004,"West","OFF-PA-10000380","Office Supplies","Paper",41.70
2333,"CA-2017-169285",3/21/2017,"RW-19690","Lafayette","Indiana",47905,"Central","OFF-PA-10004071","Office Supplies","Paper",277.40
2334,"CA-2017-169285",3/21/2017,"RW-19690","Lafayette","Indiana",47905,"Central","OFF-PA-10004971","Office Supplies","Paper",5.78
2335,"CA-2014-140886",9/30/2014,"KW-16570","Clarksville","Tennessee",37042,"South","OFF-AP-10000696","Office Supplies","Appliances",69.22
2336,"CA-2017-152695",12/10/2017,"CC-12220","Fairfield","Connecticut",6824,"East","OFF-EN-10004030","Office Supplies","Envelopes",10.86
2337,"CA-2017-152695",12/10/2017,"CC-12220","Fairfield","Connecticut",6824,"East","OFF-AP-10000026","Office Supplies","Appliances",426.79
2338,"CA-2014-110639",8/23/2014,"RH-19495","New York City","New York",10009,"East","OFF-PA-10003936","Office Supplies","Paper",25.92
